id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
713527372319769668,Rental unit in Munich · ★4.64 · 1 bedroom · 2 beds · 1.5 baths,258948922,Ben,,Bogenhausen,48.13993,11.60754,Entire home/apt,86,2,11,2023-06-16,1.19,1,138,11,
713539215039881390,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,2788696,Carolina,,Ludwigsvorstadt-Isarvorstadt,48.13011,11.57437,Private room,126,2,3,2023-06-16,0.48,1,297,3,
713540491437256797,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,36599515,Anna,,Maxvorstadt,48.14596267755608,11.579801451837172,Entire home/apt,144,3,1,2023-05-24,0.86,1,154,1,
713571530847191005,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,183695566,Lydia,,Au-Haidhausen,48.12303,11.57315,Entire home/apt,230,3,1,2022-10-02,0.11,1,9,1,
713605649834149391,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,151737783,Sarah,,Ludwigsvorstadt-Isarvorstadt,48.13031,11.56403,Private room,199,1,1,2022-09-25,0.11,1,76,1,
713617076091154784,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,19630077,Julia,,Ludwigsvorstadt-Isarvorstadt,48.12557916541386,11.557052917778492,Private room,400,1,0,,,1,0,0,
713646242877046758,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,122098657,Alex,,Au-Haidhausen,48.12608,11.58542,Entire home/apt,250,2,4,2022-11-27,0.44,1,240,4,
713655462527153538,Condo in Munich · ★4.73 · 2 bedrooms · 3 beds · 1 bath,478892543,Tom,,Neuhausen-Nymphenburg,48.15359,11.53024,Entire home/apt,167,1,11,2022-12-01,1.20,2,147,11,
713688388270509642,Condo in Munich · 1 bedroom · 3 beds · 1 shared bath,157757758,Claudia,,Bogenhausen,48.1469408,11.6301373,Private room,220,1,0,,,1,177,0,
713692567676209525,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,173667226,Alexander,,Ludwigsvorstadt-Isarvorstadt,48.12738,11.567,Entire home/apt,250,3,1,2022-10-30,0.12,1,163,1,
713754094310997422,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,478450262,Filippo,,Obergiesing,48.107553426674215,11.58211461767324,Private room,190,1,0,,,1,0,0,
713831910908047117,Condo in Munich · ★4.0 · 2 bedrooms · 5 beds · 1.5 baths,241719552,Pranjal,,Obergiesing,48.11564,11.58424,Private room,70,1,4,2023-04-21,0.42,1,238,4,
714114228615690862,Condo in Munich · 3 bedrooms · 2 beds · 2.5 baths,68896141,Yu,,Obergiesing,48.0899023,11.6129415,Entire home/apt,195,14,1,2022-09-27,0.11,1,246,1,
714152841950410485,Condo in Munich · 3 bedrooms · 4 beds · 2 baths,56906075,Jake,,Maxvorstadt,48.14616,11.54623,Entire home/apt,1200,3,0,,,1,56,0,12345678910
714167830423812116,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,404364999,Veronika,,Obergiesing,48.1166404,11.594236,Entire home/apt,300,1,0,,,1,365,0,
714187582470869408,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,33974151,Franco,,Maxvorstadt,48.15085,11.56018,Private room,150,1,2,2022-10-02,0.22,1,0,2,
714225941932738563,Condo in Munich · ★3.67 · 1 bedroom · 2 beds · 1 bath,479174035,Sabine,,Bogenhausen,48.1461367,11.6347466,Entire home/apt,120,5,3,2023-06-07,0.31,1,52,3,
714247900847423168,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 private bath,109280770,Lea,,Tudering-Riem,48.11942,11.67528,Private room,190,2,5,2023-04-22,0.56,1,7,5,
714259941530149345,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,21277265,Anita,,Schwabing-West,48.16789,11.56325,Entire home/apt,66,4,4,2023-06-23,0.64,1,16,4,
714289750766769338,Rental unit in Munich · ★4.18 · 1 bedroom · 1 bed · 1 bath,119942077,Maite,,Ludwigsvorstadt-Isarvorstadt,48.12565850944132,11.560986261168686,Entire home/apt,103,2,17,2023-06-11,1.85,1,13,17,
714294717096270941,Serviced apartment in Munich · Studio · 1 bed · 1 bath,102008469,Juan Carlos,,Ludwigsvorstadt-Isarvorstadt,48.12961,11.55699,Entire home/apt,80,2,0,,,1,29,0,
714303475396500332,Rental unit in Munich · ★4.42 · 1 bedroom · 2 beds · 1 bath,223014208,Valentin,,Moosach,48.18211,11.50379,Entire home/apt,120,2,19,2023-06-19,2.11,1,40,19,
714303993609674765,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,311806161,Jéssica,,Milbertshofen-Am Hart,48.2052491851337,11.56825415790081,Private room,140,1,7,2023-01-31,0.79,2,47,7,
714314389634383755,Rental unit in Munich · ★4.60 · 1 bedroom · 3 beds · 1 bath,123179351,Arzu,,Obergiesing,48.11641,11.59254,Entire home/apt,120,2,15,2023-06-17,1.63,4,146,15,
714335813411816734,Home in Munich · 1 bedroom · 1 bed · 1.5 baths,420806522,Sebastian,,Feldmoching-Hasenbergl,48.1996869,11.5262934,Entire home/apt,120,2,0,,,1,346,0,
714366755132173482,Rental unit in Munich · ★4.84 · 1 bedroom · 2 beds · 1 private bath,403539049,Mirjana,,Sendling,48.11884,11.54855,Private room,60,1,25,2023-06-22,2.78,1,285,25,
714399966126972853,Condo in Munich · 1 bedroom · 1 bed · 1 bath,361798543,Erik,,Ludwigsvorstadt-Isarvorstadt,48.12663,11.5711,Entire home/apt,222,3,2,2022-10-02,0.22,1,213,2,
714401478815395276,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,16667133,Julia,,Maxvorstadt,48.15004,11.55071,Private room,120,1,2,2022-09-24,0.21,1,0,2,
714401971296375239,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 1 bath,70089436,Heinrich,,Neuhausen-Nymphenburg,48.15297309730835,11.538745500147343,Entire home/apt,200,2,7,2023-06-15,0.75,1,335,7,
714411078065464685,Condo in Munich · 1 bedroom · 1 bed · 1 shared bath,15456805,Iro,,Ramersdorf-Perlach,48.10427,11.62501,Private room,100,1,1,2022-09-29,0.11,1,88,1,
714425774675578660,Rental unit in Munich · Studio · 1 bed · 1 shared bath,10616995,Eva,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09947,11.5132,Private room,126,1,0,,,1,54,0,
714444125499515179,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,138481966,Florentin,,Laim,48.1374501,11.5171526,Entire home/apt,350,3,1,2022-10-03,0.11,1,19,1,
714459978383829684,Rental unit in Munich · 1 bedroom · 1 bed · 1 private bath,150247682,Alain,,Moosach,48.17702,11.51288,Private room,80,1,0,,,1,357,0,
714491073924497682,Condo in Munich · 1 bedroom · 2 beds · 1 bath,47261606,Maximilian,,Altstadt-Lehel,48.13237,11.57189,Entire home/apt,279,5,0,,,1,0,0,
714494413205020335,Rental unit in Munich · 2 bedrooms · 3 beds · 1.5 baths,219295885,Laura,,Neuhausen-Nymphenburg,48.16135,11.51327,Entire home/apt,325,3,0,,,1,90,0,
714527138746569856,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,3161796,Bryan,,Altstadt-Lehel,48.1371,11.56976,Entire home/apt,230,3,11,2023-06-23,1.60,2,165,11,
714538780100687224,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,67474927,Franziska,,Schwanthalerhöhe,48.13596318997287,11.546821966767311,Entire home/apt,198,2,2,2023-04-22,0.86,1,0,2,
714558194460286036,Rental unit in Munich · 2 bedrooms · 1 bed · 1 bath,77267136,Luka,,Obergiesing,48.11334548760678,11.587257960190826,Entire home/apt,88,2,2,2022-10-02,0.22,2,86,2,
714825177496943202,Rental unit in Munich · ★4.78 · 1 bedroom · 2 beds · 1.5 shared baths,175701186,Sonal,,Ramersdorf-Perlach,48.11628906765647,11.613037319573971,Private room,47,1,9,2023-02-28,0.95,2,0,9,
714862218627180479,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,37264017,Laura,,Au-Haidhausen,48.13608,11.59894,Private room,91,1,2,2022-09-29,0.22,2,0,2,
714863569200606172,Rental unit in Munich · ★4.50 · 1 bedroom · 1 bed · 1 bath,477552627,Julio Cesar,,Milbertshofen-Am Hart,48.18631,11.54472,Entire home/apt,100,4,10,2023-05-26,1.10,1,0,10,
714899855911560470,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,27588650,Tomas,,Neuhausen-Nymphenburg,48.15598,11.53705,Entire home/apt,150,1,0,,,2,287,0,86 470 399 511
714918961999936285,Rental unit in Munich · ★5.0 · 2 bedrooms · 3 beds · 2 baths,479314569,Antonio,,Schwabing-Freimann,48.21428,11.6387,Entire home/apt,200,2,5,2022-10-29,0.55,1,0,5,
714919345147163947,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,223557876,Julian,,Ludwigsvorstadt-Isarvorstadt,48.13745,11.55494,Private room,89,1,3,2022-10-30,0.33,1,1,3,
714931621046051846,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,5105907,Miriam,,Ludwigsvorstadt-Isarvorstadt,48.13226,11.57692,Entire home/apt,140,4,11,2023-06-20,1.20,2,53,11,
714993833170697513,Condo in Munich · 1 bedroom · 1 bed · 1 shared bath,466305601,Xaver,,Maxvorstadt,48.15506,11.56217,Private room,60,1,1,2022-09-23,0.11,2,0,1,
715003986377726724,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,479329257,Levente Attila,,Schwabing-Freimann,48.1621,11.58866,Entire home/apt,141,1,17,2023-06-11,1.83,1,325,17,
715023327986600881,Home in Munich · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,65629813,Avedis,,Feldmoching-Hasenbergl,48.2039402,11.557683,Private room,36,5,3,2023-05-01,0.35,1,3,3,
715085279316988767,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,67862737,Lola,,Schwanthalerhöhe,48.13545,11.54295,Private room,51,1,6,2022-10-15,0.64,1,0,6,
715094868734427182,Condo in Munich · ★4.67 · 1 bedroom · 1 bed · 2 baths,93041538,Alexander,,Aubing-Lochhausen-Langwied,48.1399619270621,11.419660556391532,Private room,100,1,3,2023-04-19,0.33,1,0,3,
715100965536390112,Condo in Munich · 1 bedroom · 1 bed · 1 shared bath,172143954,John,,Bogenhausen,48.14914,11.60476,Private room,150,2,0,,,1,0,0,
715102808579942682,Camper/RV in Munich · 2 bedrooms · 3 beds · 1 bath,243713082,Angelique,,Tudering-Riem,48.13163660212519,11.679142654821703,Entire home/apt,156,2,1,2022-10-02,0.11,2,12,1,
715106542275805418,Rental unit in Munich · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,105457648,Georg,,Ludwigsvorstadt-Isarvorstadt,48.128978832385855,11.575677476721173,Private room,82,2,44,2023-06-21,5.41,1,169,44,
715128767260235205,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,24570938,Malte,,Bogenhausen,48.14064,11.6015,Entire home/apt,256,1,0,,,1,364,0,
715285467295385189,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,479399449,Rosanna,,Neuhausen-Nymphenburg,48.15942,11.54537,Private room,150,1,1,2022-10-03,0.11,1,0,1,
715719523076706659,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,479470442,John,,Schwabing-West,48.1704958712007,11.5665712761963,Entire home/apt,76,120,0,,,1,365,0,
715726246321573817,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,41475930,Anita,,Schwanthalerhöhe,48.1372,11.5433,Entire home/apt,120,1,5,2023-05-21,1.16,1,0,5,
715793985266982906,Condo in Munich · ★4.25 · 1 bedroom · 1 bed · 1 bath,339484291,Jasmina,,Neuhausen-Nymphenburg,48.16235,11.54095,Entire home/apt,140,4,4,2023-05-25,0.43,1,100,4,
715798730794324572,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,417615047,Erwin,,Au-Haidhausen,48.13034,11.59384,Entire home/apt,300,1,0,,,1,0,0,
715861379737606273,Rental unit in Munich · 3 bedrooms · 9 beds · 1 bath,45369406,Tram,,Ramersdorf-Perlach,48.097650436899286,11.630575694972507,Entire home/apt,186,2,1,2023-04-23,0.45,1,328,1,
715879725055721251,Rental unit in Munich · ★4.57 · 1 bedroom · 1 bed · 1 bath,138194352,Thu Mai,,Pasing-Obermenzing,48.15827,11.44199,Entire home/apt,151,2,7,2023-06-11,0.76,1,30,7,
715904271284386572,Rental unit in Munich · 1 bedroom · 1 bed · 2 shared baths,174317812,Laura,,Aubing-Lochhausen-Langwied,48.14773,11.41005,Private room,55,1,1,2022-09-30,0.11,1,0,1,
715934332276041416,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,20803051,Joana,,Au-Haidhausen,48.13158,11.60675,Entire home/apt,326,1,0,,,2,0,0,
715951982255890499,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,56329314,Deniz,,Schwabing-Freimann,48.15401,11.58535,Entire home/apt,229,2,4,2022-10-30,0.45,1,84,4,
715952571311079953,Vacation home in Munich · 2 bedrooms · 4 beds · 1.5 baths,119288323,Monika,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09637,11.50893,Entire home/apt,380,1,2,2022-10-02,0.22,1,146,2,
715998767218018976,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,17755526,Ferdinand,,Ludwigsvorstadt-Isarvorstadt,48.12846,11.57688,Entire home/apt,280,3,2,2022-10-02,0.22,2,0,2,
716021267634260547,Condo in Munich · 1 bedroom · 4 beds · 1.5 shared baths,205692170,Kathi,,Maxvorstadt,48.14728,11.57177,Private room,140,1,1,2022-09-19,0.11,1,0,1,
716030580861909785,Rental unit in Munich · ★4.63 · 2 bedrooms · 3 beds · 1 bath,6929350,Robinson,,Untergiesing-Harlaching,48.12028756018224,11.57066345463105,Entire home/apt,170,1,30,2023-06-21,3.26,1,266,30,
716085499157996641,Rental unit in Munich · 1 bedroom · 1 bed · 2 shared baths,467557035,Hannes,,Maxvorstadt,48.14986,11.55979,Private room,300,1,0,,,1,362,0,
716399569276505254,Home in Munich · 2 bedrooms · 2 beds · 2 baths,302527781,Rebekka,,Schwabing-Freimann,48.19524906459256,11.629024632275105,Entire home/apt,314,1,1,2022-10-02,0.11,1,0,1,
716402020750186026,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,479602208,Elias,,Ludwigsvorstadt-Isarvorstadt,48.12419,11.56682,Private room,90,3,4,2022-11-02,0.43,1,119,4,
716403042648786157,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,162400399,Arasch,,Schwabing-West,48.159713,11.5669918,Entire home/apt,200,1,1,2022-10-30,0.12,1,87,1,
716410599263139670,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,479600997,Tim,,Ludwigsvorstadt-Isarvorstadt,48.12644,11.57153,Entire home/apt,119,2,1,2022-10-02,0.11,1,0,1,
716431795444031509,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,479607310,Leo,,Sendling,48.1191,11.54249,Private room,72,2,6,2023-05-20,0.67,1,0,6,
716433525815654667,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,363663063,Jan,,Maxvorstadt,48.1555,11.57132,Private room,215,2,1,2022-10-02,0.11,2,0,1,
716474983428118075,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,363663063,Jan,,Maxvorstadt,48.15453,11.57145,Private room,195,2,0,,,2,0,0,
716492746189931589,Rental unit in Munich · ★4.90 · 2 bedrooms · 3 beds · 2 baths,479620266,Aleksandar,,Altstadt-Lehel,48.13728778439702,11.578814014792442,Entire home/apt,890,2,41,2023-06-18,4.46,1,14,41,
716497067221862098,Rental unit in Munich · ★4.42 · 2 bedrooms · 1 bed · 1 bath,164658443,Mike,,Tudering-Riem,48.13134407215048,11.702758558094501,Entire home/apt,120,1,12,2023-06-11,1.29,1,338,12,
716519489869779285,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,180460166,Maria Elena,,Maxvorstadt,48.15434,11.57204,Private room,109,1,1,2022-10-25,0.12,1,55,1,
716533591846999470,Townhouse in Munich · 4 bedrooms · 4 beds · 1.5 baths,3622346,Duc Tuan,,Schwabing-Freimann,48.20685,11.59573,Entire home/apt,550,2,2,2022-11-14,0.22,1,356,2,
716629907090281647,Condo in Munich · ★4.78 · 3 bedrooms · 4 beds · 2.5 baths,479654116,Julia,,Neuhausen-Nymphenburg,48.14587917630563,11.53375883068846,Entire home/apt,300,3,18,2023-02-09,1.91,1,0,18,
716682043364601330,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,48554194,Julia,,Neuhausen-Nymphenburg,48.15741651161624,11.534856569200407,Private room,135,2,0,,,2,344,0,
716718495994900951,Rental unit in Munich · ★4.83 · 1 bedroom · 2 beds · 1 bath,105228737,Marc,,Maxvorstadt,48.15666,11.56327,Entire home/apt,166,2,12,2023-06-11,1.26,1,20,12,
716745553970480667,Rental unit in Munich · ★4.15 · 1 bedroom · 1 bed · 1 shared bath,417334868,Daniel,,Schwanthalerhöhe,48.13729,11.53775,Private room,49,1,20,2023-06-16,2.17,1,49,20,
717098633332308968,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,479733082,Philipp,,Ludwigsvorstadt-Isarvorstadt,48.13080270656078,11.557448041990968,Entire home/apt,180,1,0,,,1,58,0,
717119929511526250,Rental unit in Munich · ★4.69 · 1 bedroom · 1 bed · 1 bath,322654294,Tobias,,Untergiesing-Harlaching,48.11896,11.57104,Entire home/apt,100,2,13,2023-06-17,1.44,1,0,13,
717148492347762210,Rental unit in Munich · ★4.94 · 1 bedroom · 1 bed · 1 bath,142832898,Susanne,,Au-Haidhausen,48.13723,11.61762,Entire home/apt,74,2,34,2023-06-24,3.72,1,30,34,
717175222613192522,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,442463677,Ante,,Moosach,48.16858,11.53407,Entire home/apt,224,2,3,2023-06-16,0.38,1,365,3,
717187821371657379,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,442405514,Maya,,Sendling,48.12484,11.5467,Entire home/apt,270,1,0,,,1,161,0,
717222519941301168,Home in Munich · ★4.71 · 1 bedroom · 1 bed · 1 private bath,373727596,Balwinder,,Aubing-Lochhausen-Langwied,48.14411,11.42257,Private room,33,1,35,2023-06-19,3.71,11,178,35,
717226957752339558,Rental unit in Munich · ★5.0 · 2 bedrooms · 3 beds · 1 bath,333196840,Marie,,Au-Haidhausen,48.12698,11.57819,Entire home/apt,199,1,4,2023-02-12,0.43,1,133,4,
717259252241250613,Rental unit in Munich · Studio · 1 bed · 1 bath,19959566,Oscar,,Au-Haidhausen,48.1228,11.57305,Entire home/apt,219,2,2,2023-01-01,0.22,1,0,2,
717322074189616028,Home in Munich · ★4.25 · 1 bedroom · 2 beds · 1 bath,6797275,Paolo,,Laim,48.13204,11.5057,Private room,205,3,4,2023-06-16,0.49,3,359,4,
717733824342647976,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,479844656,Andrea,,Bogenhausen,48.14193,11.62057,Private room,138,2,3,2023-06-16,0.37,1,88,3,
717751409872697037,Condo in Munich · ★4.92 · 1 bedroom · 1 bed · 1 bath,479846845,Verena,,Schwabing-Freimann,48.17547,11.5832,Entire home/apt,123,2,13,2023-06-21,1.39,1,321,13,
717853841988055690,Rental unit in Munich · ★4.65 · 1 bedroom · 1 bed · Half-bath,69395357,Maia,,Ludwigsvorstadt-Isarvorstadt,48.12866545546974,11.555113010108471,Entire home/apt,70,1,26,2023-06-26,2.79,1,77,26,
717862889361151579,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,479712324,Rafael,,Sendling-Westpark,48.11241,11.53283,Entire home/apt,85,17,2,2023-05-24,0.25,1,235,2,
717872531850202426,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1 bath,133951035,Marija,,Altstadt-Lehel,48.14068,11.59384,Entire home/apt,150,2,10,2023-06-04,1.10,1,7,10,
717910994699636306,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,56622014,Matteo,,Au-Haidhausen,48.12313,11.5872,Entire home/apt,299,5,0,,,1,365,0,
717945637709387508,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,53324236,Viktoria,,Schwabing-Freimann,48.18279,11.58644,Entire home/apt,144,3,1,2022-10-03,0.11,1,80,1,
717955489629357223,Condo in Munich · ★4.35 · 3 bedrooms · 3 beds · 1 bath,479881227,Anna,,Aubing-Lochhausen-Langwied,48.14656309999999,11.4392858,Entire home/apt,119,2,17,2023-03-31,1.81,5,0,17,
717959876510397013,Condo in Munich · ★5.0 · 1 bedroom · 1 private bath,3881395,Nicolas,,Berg am Laim,48.13188,11.63175,Private room,120,1,3,2022-10-27,0.33,1,86,3,
717961031563062964,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,7211222,Uli,,Tudering-Riem,48.13098,11.66127,Private room,79,1,12,2023-06-22,1.32,1,63,12,
717961927832295095,Rental unit in Munich · ★4.75 · 1 bedroom · 2 beds · 1 bath,251036389,Chetan,,Bogenhausen,48.15575,11.61747,Entire home/apt,70,1,4,2022-10-03,0.43,1,0,4,
717972496096150687,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,114128685,Tatjana,,Sendling,48.11607,11.54926,Entire home/apt,250,2,0,,,1,0,0,
717990857331470709,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,479889316,Philip,,Sendling,48.12618,11.54273,Private room,132,1,6,2023-06-21,0.66,1,338,6,
718002312250260208,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,10510416,Yaiza,,Sendling-Westpark,48.11819,11.52416,Entire home/apt,350,1,0,,,1,363,0,
718009756758231728,Rental unit in Munich · ★4.33 · 1 bedroom · 4 beds · 1 bath,437280731,Kunal,,Schwabing-West,48.16833,11.57584,Entire home/apt,138,1,9,2023-06-18,1.13,1,213,9,
718127681808918129,Home in Munich · ★3.78 · 1 bedroom · 1 bed · Private half-bath,373727596,Balwinder,,Aubing-Lochhausen-Langwied,48.14556,11.42258,Private room,40,1,9,2022-10-30,0.97,11,86,9,
718128661668161628,Home in Munich · ★4.84 · 1 bedroom · 2 beds · 1 private bath,373727596,Balwinder,,Aubing-Lochhausen-Langwied,48.14529,11.42443,Private room,41,1,19,2023-06-22,2.03,11,308,19,
718479708654824631,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,18993483,Andreas,,Ludwigsvorstadt-Isarvorstadt,48.12505,11.57102,Entire home/apt,320,2,0,,,1,0,0,
718510486309768584,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,157993748,Andreas,,Obergiesing,48.1098377,11.5809917,Entire home/apt,380,2,3,2023-04-10,0.33,1,4,3,
718521809798855606,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,430635267,Ranjit,,Berg am Laim,48.1277,11.61972,Private room,42,3,47,2023-06-18,5.04,2,135,47,
718615382083772333,casa particular in Munich · 1 bedroom · 1 bed · 1 shared bath,56191174,Jorge,,Sendling-Westpark,48.10613,11.50483,Private room,73,1,2,2023-04-21,0.27,1,177,2,
718639262630442456,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,479997622,Martin,,Obergiesing,48.11442,11.58597,Private room,60,5,2,2023-06-06,0.22,1,37,2,
718697069265443221,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,480011092,Benjamin,,Schwanthalerhöhe,48.13372,11.53513,Private room,205,1,0,,,1,0,0,
718747483993337458,Condo in Munich · 1 bedroom · 1 bed · 1 shared bath,238281444,Rafail,,Laim,48.13512,11.50223,Private room,110,1,1,2022-09-25,0.11,1,0,1,
718770969123056056,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,29787556,Franziska,,Ludwigsvorstadt-Isarvorstadt,48.13328659922132,11.559180580079556,Entire home/apt,100,2,16,2023-06-04,1.94,1,18,16,
718788959798961430,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 1 bath,28955351,Alina,,Laim,48.13659699999999,11.5099201,Entire home/apt,97,2,7,2023-06-16,0.76,1,2,7,
718821088284253172,Home in Munich · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,47835292,Sami,,Pasing-Obermenzing,48.14656,11.45053,Private room,65,2,12,2023-02-11,1.30,1,261,12,
718831784275145917,Rental unit in Munich · ★4.90 · 1 bedroom · 1 bed · 1 bath,244243630,Elisabeth,,Bogenhausen,48.1567,11.64528,Entire home/apt,75,1,20,2023-05-28,2.17,1,14,20,
719203929800718911,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,268401470,Andi,,Maxvorstadt,48.15472424815355,11.561007499694824,Entire home/apt,170,14,0,,,1,18,0,
719262514913630656,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,69030459,Roshi,,Bogenhausen,48.16332,11.62361,Entire home/apt,100,2,4,2023-01-15,0.49,1,231,4,
719278871781759449,Rental unit in Munich · ★3.80 · 1 bedroom · 1 bed · 1 bath,480125377,Virginia,,Milbertshofen-Am Hart,48.18593,11.56442,Entire home/apt,86,2,15,2023-05-11,1.67,1,0,15,
719346118890259799,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,213976196,Nicolás,,Maxvorstadt,48.1429,11.56112,Entire home/apt,180,1,3,2022-10-29,0.33,1,86,3,
719369033642308999,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,364922122,Charlotte,,Maxvorstadt,48.14872,11.57644,Entire home/apt,100,1,3,2022-12-29,0.32,1,143,3,
719378115445635384,Rental unit in Munich · ★4.67 · 1 bedroom · 2 beds · 1 bath,349040297,Zoe,,Sendling-Westpark,48.11979,11.5334,Entire home/apt,130,2,3,2022-10-15,0.33,1,316,3,
719385042315927210,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,466993352,Johanna,,Ludwigsvorstadt-Isarvorstadt,48.12223,11.56405,Private room,250,1,0,,,1,170,0,
719471360719957753,Rental unit in Munich · 1 bedroom · 2 beds · 1 shared bath,480167329,Camilla,,Schwanthalerhöhe,48.13811,11.53192,Private room,111,1,1,2023-04-20,0.43,1,42,1,
719474940847403468,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,19833699,Maxim,,Ludwigsvorstadt-Isarvorstadt,48.13666,11.55046,Private room,220,1,0,,,3,0,0,
719514820174802667,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,58827060,Dali,,Moosach,48.18277,11.53374,Entire home/apt,149,2,1,2022-09-25,0.11,1,0,1,
719525443882500426,Townhouse in Munich · 1 bedroom · 1 bed · 1.5 shared baths,52103438,Martina & Frank,,Berg am Laim,48.12133,11.63112,Private room,75,7,0,,,2,15,0,
719527683356664447,Condo in Munich · ★4.50 · 1 bedroom · 1 bed · 1 bath,5105907,Miriam,,Ludwigsvorstadt-Isarvorstadt,48.13218,11.57788,Entire home/apt,110,4,10,2023-06-18,1.12,2,52,10,
719537671774242754,Rental unit in Munich · ★4.95 · 3 bedrooms · 4 beds · 2.5 baths,480184747,Julian,,Milbertshofen-Am Hart,48.18517929999999,11.5715096,Entire home/apt,893,1,19,2023-06-12,2.06,1,349,19,
719563482537230381,Home in Munich · ★4.67 · 1 bedroom · 2 beds · 1 private bath,373727596,Balwinder,,Aubing-Lochhausen-Langwied,48.14491,11.42421,Private room,40,1,12,2023-06-25,1.49,11,307,12,
